CaseID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Role
1255,Create Purchase Order,Karel de Groot,2011/09/16 23:29:00.000,2011/09/16 23:38:00.000,Variant 7,Purchasing Agent
1255,Confirm Purchase Order,Esmeralda Clay,2011/09/17 13:56:00.000,2011/09/17 14:15:00.000,Variant 7,Supplier
1255,Deliver Goods Services,Carmen Finacse,2011/09/18 16:49:00.000,2011/09/19 20:11:00.000,Variant 7,Supplier
1255,Release Purchase Order,Penn Osterwalder,2011/09/20 04:01:00.000,2011/09/20 04:02:00.000,Variant 7,Requester
1255,Approve Purchase Order for payment,Magdalena Predutta,2011/09/20 16:06:00.000,2011/09/20 16:07:00.000,Variant 7,Purchasing Agent
1255,Send invoice,Esmeralda Clay,2011/09/21 12:51:00.000,2011/09/21 12:51:00.000,Variant 7,Supplier
1255,Release Supplier's Invoice,Karalda Nimwada,2011/09/22 03:14:00.000,2011/09/22 03:18:00.000,Variant 7,Financial Manager
1255,Settle dispute with supplier Financial Manager,Pedro Alvares,2011/09/22 04:01:00.000,2011/09/22 04:32:00.000,Variant 7,Financial Manager
1255,Authorize Supplier's Invoice payment,Pedro Alvares,2011/09/22 04:32:00.000,2011/09/22 04:32:00.000,Variant 7,Financial Manager
1255,Pay invoice,Karalda Nimwada,2011/09/22 05:21:00.000,2011/09/22 05:30:00.000,Variant 7,Financial Manager
1255,End,End,2011/09/22 05:30:00.000,2011/09/22 05:30:00.000,Variant 7,End
288,Create Purchase Requisition,Penn Osterwalder,2011/02/08 09:45:00.000,2011/02/08 10:27:00.000,Variant 8,Requester
288,Create Request for Quotation Requester,Tesca Lobes,2011/02/08 11:16:00.000,2011/02/08 11:25:00.000,Variant 8,Requester
288,Analyze Request for Quotation,Karel de Groot,2011/02/09 15:57:00.000,2011/02/09 16:36:00.000,Variant 8,Purchasing Agent
288,Amend Request for Quotation Requester,Clement Duchot,2011/02/09 17:31:00.000,2011/02/09 17:44:00.000,Variant 8,Requester Manager
288,Analyze Request for Quotation,Magdalena Predutta,2011/02/12 15:30:00.000,2011/02/12 15:41:00.000,Variant 8,Purchasing Agent
288,Send Request for Quotation to Supplier,Magdalena Predutta,2011/02/13 09:15:00.000,2011/02/13 09:43:00.000,Variant 8,Purchasing Agent
288,Create Quotation comparison Map,Magdalena Predutta,2011/02/13 10:04:00.000,2011/02/13 12:17:00.000,Variant 8,Purchasing Agent
288,Analyze Quotation comparison Map,Penn Osterwalder,2011/02/13 19:14:00.000,2011/02/13 19:29:00.000,Variant 8,Requester
288,Choose best option,Tesca Lobes,2011/02/13 19:29:00.000,2011/02/13 19:29:00.000,Variant 8,Requester
288,Settle conditions with supplier,Karel de Groot,2011/02/13 22:17:00.000,2011/02/14 05:06:00.000,Variant 8,Purchasing Agent
288,Create Purchase Order,Francois de Perrier,2011/02/14 09:48:00.000,2011/02/14 09:59:00.000,Variant 8,Purchasing Agent
288,Confirm Purchase Order,Kiu Kan,2011/02/15 15:02:00.000,2011/02/15 15:14:00.000,Variant 8,Supplier
288,Deliver Goods Services,Carmen Finacse,2011/02/17 06:29:00.000,2011/02/18 00:40:00.000,Variant 8,Supplier
288,Release Purchase Order,Penn Osterwalder,2011/02/18 08:11:00.000,2011/02/18 08:12:00.000,Variant 8,Requester
288,Approve Purchase Order for payment,Magdalena Predutta,2011/02/18 15:45:00.000,2011/02/18 15:46:00.000,Variant 8,Purchasing Agent
288,Send invoice,Karen Clarens,2011/02/22 00:59:00.000,2011/02/22 00:59:00.000,Variant 8,Supplier
288,Release Supplier's Invoice,Karalda Nimwada,2011/02/22 15:08:00.000,2011/02/22 15:13:00.000,Variant 8,Financial Manager
288,Authorize Supplier's Invoice payment,Pedro Alvares,2011/02/22 15:13:00.000,2011/02/22 15:13:00.000,Variant 8,Financial Manager
288,Pay invoice,Karalda Nimwada,2011/02/22 16:12:00.000,2011/02/22 16:21:00.000,Variant 8,Financial Manager
288,End,End,2011/02/22 16:21:00.000,2011/02/22 16:21:00.000,Variant 8,End
287,Create Purchase Requisition,Esmana Liubiata,2011/02/08 09:38:00.000,2011/02/08 10:13:00.000,Variant 83,Requester
287,Analyze Purchase Requisition,Heinz Gutschmidt,2011/02/08 23:41:00.000,2011/02/08 23:48:00.000,Variant 83,Requester Manager
287,Amend Purchase Requisition,Miu Hanwan,2011/02/09 11:27:00.000,2011/02/09 11:50:00.000,Variant 83,Requester
287,Create Request for Quotation Requester,Anna Kaufmann,2011/02/09 17:54:00.000,2011/02/09 18:06:00.000,Variant 83,Requester
287,Analyze Request for Quotation,Francois de Perrier,2011/02/22 21:14:00.000,2011/02/22 21:37:00.000,Variant 83,Purchasing Agent
287,End,End,2011/02/22 21:37:00.000,2011/02/22 21:37:00.000,Variant 83,End
286,Create Purchase Requisition,Alberto Duport,2011/02/08 05:06:00.000,2011/02/08 05:14:00.000,Variant 32,Requester
286,Create Request for Quotation Requester,Miu Hanwan,2011/02/08 10:22:00.000,2011/02/08 10:36:00.000,Variant 32,Requester
286,Analyze Request for Quotation,Magdalena Predutta,2011/02/08 12:23:00.000,2011/02/08 12:49:00.000,Variant 32,Purchasing Agent
286,Amend Request for Quotation Requester,Christian Francois,2011/02/08 13:44:00.000,2011/02/08 13:57:00.000,Variant 32,Requester Manager
286,Analyze Request for Quotation,Karel de Groot,2011/02/09 11:35:00.000,2011/02/09 12:00:00.000,Variant 32,Purchasing Agent
286,Send Request for Quotation to Supplier,Karel de Groot,2011/02/09 18:30:00.000,2011/02/09 18:50:00.000,Variant 32,Purchasing Agent
286,Create Quotation comparison Map,Magdalena Predutta,2011/02/10 00:04:00.000,2011/02/10 05:09:00.000,Variant 32,Purchasing Agent
286,Analyze Quotation comparison Map,Nico Ojenbeer,2011/02/10 11:33:00.000,2011/02/10 12:06:00.000,Variant 32,Requester
286,Choose best option,Anna Kaufmann,2011/02/10 12:06:00.000,2011/02/10 12:06:00.000,Variant 32,Requester
286,Settle conditions with supplier,Magdalena Predutta,2011/02/11 14:57:00.000,2011/02/11 20:54:00.000,Variant 32,Purchasing Agent
286,Create Purchase Order,Karel de Groot,2011/02/11 22:43:00.000,2011/02/11 22:50:00.000,Variant 32,Purchasing Agent
286,Confirm Purchase Order,Kiu Kan,2011/02/13 08:10:00.000,2011/02/13 08:25:00.000,Variant 32,Supplier
286,Deliver Goods Services,Esmeralda Clay,2011/02/15 03:27:00.000,2011/02/16 20:07:00.000,Variant 32,Supplier
286,Release Purchase Order,Immanuel Karagianni,2011/02/17 03:47:00.000,2011/02/17 03:48:00.000,Variant 32,Requester
286,Settle dispute with supplier Purchasing Agent,Karel de Groot,2011/02/17 18:47:00.000,2011/02/18 03:30:00.000,Variant 32,Purchasing Agent
286,Release Purchase Order,Christian Francois,2011/02/18 10:44:00.000,2011/02/18 10:45:00.000,Variant 32,Requester
286,Approve Purchase Order for payment,Francois de Perrier,2011/02/18 23:23:00.000,2011/02/18 23:24:00.000,Variant 32,Purchasing Agent
286,Send invoice,Sean Manney,2011/02/20 23:57:00.000,2011/02/20 23:57:00.000,Variant 32,Supplier
286,Release Supplier's Invoice,Pedro Alvares,2011/02/21 14:16:00.000,2011/02/21 14:19:00.000,Variant 32,Financial Manager
286,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/21 14:19:00.000,2011/02/21 14:19:00.000,Variant 32,Financial Manager
286,Pay invoice,Pedro Alvares,2011/02/21 15:20:00.000,2011/02/21 15:31:00.000,Variant 32,Financial Manager
286,End,End,2011/02/21 15:31:00.000,2011/02/21 15:31:00.000,Variant 32,End
284,Create Purchase Requisition,Immanuel Karagianni,2011/02/07 22:42:00.000,2011/02/07 22:54:00.000,Variant 8,Requester
284,Create Request for Quotation Requester,Tesca Lobes,2011/02/08 02:35:00.000,2011/02/08 02:43:00.000,Variant 8,Requester
284,Analyze Request for Quotation,Francois de Perrier,2011/02/08 21:34:00.000,2011/02/08 21:51:00.000,Variant 8,Purchasing Agent
284,Amend Request for Quotation Requester,Kim Passa,2011/02/08 22:42:00.000,2011/02/08 22:51:00.000,Variant 8,Requester Manager
284,Analyze Request for Quotation,Francois de Perrier,2011/02/14 09:06:00.000,2011/02/14 09:18:00.000,Variant 8,Purchasing Agent
284,Send Request for Quotation to Supplier,Magdalena Predutta,2011/02/14 13:24:00.000,2011/02/14 13:51:00.000,Variant 8,Purchasing Agent
284,Create Quotation comparison Map,Magdalena Predutta,2011/02/14 14:29:00.000,2011/02/14 18:42:00.000,Variant 8,Purchasing Agent
284,Analyze Quotation comparison Map,Anna Kaufmann,2011/02/15 00:54:00.000,2011/02/15 01:12:00.000,Variant 8,Requester
284,Choose best option,Kim Passa,2011/02/15 01:12:00.000,2011/02/15 01:12:00.000,Variant 8,Requester
284,Settle conditions with supplier,Francois de Perrier,2011/02/16 06:59:00.000,2011/02/16 16:05:00.000,Variant 8,Purchasing Agent
284,Create Purchase Order,Magdalena Predutta,2011/02/17 19:18:00.000,2011/02/17 19:28:00.000,Variant 8,Purchasing Agent
284,Confirm Purchase Order,Esmeralda Clay,2011/02/18 08:10:00.000,2011/02/18 08:21:00.000,Variant 8,Supplier
284,Deliver Goods Services,Kiu Kan,2011/02/19 02:08:00.000,2011/02/19 11:04:00.000,Variant 8,Supplier
284,Release Purchase Order,Kim Passa,2011/02/19 19:05:00.000,2011/02/19 19:06:00.000,Variant 8,Requester
284,Approve Purchase Order for payment,Francois de Perrier,2011/02/19 23:10:00.000,2011/02/19 23:11:00.000,Variant 8,Purchasing Agent
284,Send invoice,Sean Manney,2011/02/21 00:33:00.000,2011/02/21 00:33:00.000,Variant 8,Supplier
284,Release Supplier's Invoice,Karalda Nimwada,2011/02/21 14:54:00.000,2011/02/21 14:58:00.000,Variant 8,Financial Manager
284,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/21 14:58:00.000,2011/02/21 14:58:00.000,Variant 8,Financial Manager
284,Pay invoice,Pedro Alvares,2011/02/21 15:55:00.000,2011/02/21 16:01:00.000,Variant 8,Financial Manager
284,End,End,2011/02/21 16:01:00.000,2011/02/21 16:01:00.000,Variant 8,End
283,Create Purchase Requisition,Fjodor Kowalski,2011/02/07 22:14:00.000,2011/02/07 22:43:00.000,Variant 4,Requester
283,Analyze Purchase Requisition,Maris Freeman,2011/02/08 11:43:00.000,2011/02/08 11:50:00.000,Variant 4,Requester Manager
283,Create Request for Quotation Requester Manager,Francis Odell,2011/02/08 11:57:00.000,2011/02/08 11:59:00.000,Variant 4,Requester Manager
283,Analyze Request for Quotation,Karel de Groot,2011/02/09 06:47:00.000,2011/02/09 07:01:00.000,Variant 4,Purchasing Agent
283,End,End,2011/02/09 07:01:00.000,2011/02/09 07:01:00.000,Variant 4,End
282,Create Purchase Requisition,Anna Kaufmann,2011/02/07 17:28:00.000,2011/02/07 18:23:00.000,Variant 8,Requester
282,Create Request for Quotation Requester,Miu Hanwan,2011/02/07 23:49:00.000,2011/02/07 23:58:00.000,Variant 8,Requester
282,Analyze Request for Quotation,Magdalena Predutta,2011/02/08 22:50:00.000,2011/02/08 23:24:00.000,Variant 8,Purchasing Agent
282,Amend Request for Quotation Requester,Miu Hanwan,2011/02/09 00:18:00.000,2011/02/09 00:26:00.000,Variant 8,Requester Manager
282,Analyze Request for Quotation,Karel de Groot,2011/02/11 22:50:00.000,2011/02/11 23:15:00.000,Variant 8,Purchasing Agent
282,Send Request for Quotation to Supplier,Francois de Perrier,2011/02/12 01:47:00.000,2011/02/12 02:20:00.000,Variant 8,Purchasing Agent
282,Create Quotation comparison Map,Magdalena Predutta,2011/02/12 15:41:00.000,2011/02/12 17:28:00.000,Variant 8,Purchasing Agent
282,Analyze Quotation comparison Map,Elvira Lores,2011/02/12 23:54:00.000,2011/02/13 00:09:00.000,Variant 8,Requester
282,Choose best option,Fjodor Kowalski,2011/02/13 00:09:00.000,2011/02/13 00:09:00.000,Variant 8,Requester
282,Settle conditions with supplier,Francois de Perrier,2011/02/13 11:48:00.000,2011/02/13 19:12:00.000,Variant 8,Purchasing Agent
282,Create Purchase Order,Karel de Groot,2011/02/13 21:28:00.000,2011/02/13 21:37:00.000,Variant 8,Purchasing Agent
282,Confirm Purchase Order,Karen Clarens,2011/02/15 00:10:00.000,2011/02/15 00:36:00.000,Variant 8,Supplier
282,Deliver Goods Services,Esmeralda Clay,2011/02/18 08:30:00.000,2011/02/20 08:32:00.000,Variant 8,Supplier
282,Release Purchase Order,Miu Hanwan,2011/02/20 16:30:00.000,2011/02/20 16:31:00.000,Variant 8,Requester
282,Approve Purchase Order for payment,Francois de Perrier,2011/02/21 10:14:00.000,2011/02/21 10:15:00.000,Variant 8,Purchasing Agent
282,Send invoice,Karen Clarens,2011/02/22 17:48:00.000,2011/02/22 17:48:00.000,Variant 8,Supplier
282,Release Supplier's Invoice,Karalda Nimwada,2011/02/23 08:07:00.000,2011/02/23 08:13:00.000,Variant 8,Financial Manager
282,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/23 08:13:00.000,2011/02/23 08:13:00.000,Variant 8,Financial Manager
282,Pay invoice,Karalda Nimwada,2011/02/23 09:04:00.000,2011/02/23 09:17:00.000,Variant 8,Financial Manager
282,End,End,2011/02/23 09:17:00.000,2011/02/23 09:17:00.000,Variant 8,End
281,Create Purchase Requisition,Alberto Duport,2011/02/07 13:59:00.000,2011/02/07 14:19:00.000,Variant 10,Requester
281,Create Request for Quotation Requester,Nico Ojenbeer,2011/02/07 14:56:00.000,2011/02/07 15:06:00.000,Variant 10,Requester
281,Analyze Request for Quotation,Karel de Groot,2011/02/09 13:33:00.000,2011/02/09 13:55:00.000,Variant 10,Purchasing Agent
281,Amend Request for Quotation Requester,Tesca Lobes,2011/02/09 14:28:00.000,2011/02/09 14:36:00.000,Variant 10,Requester Manager
281,Analyze Request for Quotation,Karel de Groot,2011/02/14 10:58:00.000,2011/02/14 11:23:00.000,Variant 10,Purchasing Agent
281,Amend Request for Quotation Requester,Fjodor Kowalski,2011/02/14 12:10:00.000,2011/02/14 12:15:00.000,Variant 10,Requester Manager
281,Analyze Request for Quotation,Magdalena Predutta,2011/02/15 02:56:00.000,2011/02/15 03:09:00.000,Variant 10,Purchasing Agent
281,Send Request for Quotation to Supplier,Francois de Perrier,2011/02/15 11:08:00.000,2011/02/15 11:36:00.000,Variant 10,Purchasing Agent
281,Create Quotation comparison Map,Karel de Groot,2011/02/15 14:03:00.000,2011/02/15 19:24:00.000,Variant 10,Purchasing Agent
281,Analyze Quotation comparison Map,Nico Ojenbeer,2011/02/16 01:55:00.000,2011/02/16 02:03:00.000,Variant 10,Requester
281,Choose best option,Kim Passa,2011/02/16 02:03:00.000,2011/02/16 02:03:00.000,Variant 10,Requester
281,Settle conditions with supplier,Magdalena Predutta,2011/02/16 11:17:00.000,2011/02/16 15:45:00.000,Variant 10,Purchasing Agent
281,Create Purchase Order,Francois de Perrier,2011/02/17 07:50:00.000,2011/02/17 08:02:00.000,Variant 10,Purchasing Agent
281,Confirm Purchase Order,Sean Manney,2011/02/17 19:02:00.000,2011/02/17 19:11:00.000,Variant 10,Supplier
281,Deliver Goods Services,Esmeralda Clay,2011/02/20 09:18:00.000,2011/02/22 08:33:00.000,Variant 10,Supplier
281,Release Purchase Order,Anne Olwada,2011/02/22 16:21:00.000,2011/02/22 16:22:00.000,Variant 10,Requester
281,Approve Purchase Order for payment,Francois de Perrier,2011/02/22 22:00:00.000,2011/02/22 22:01:00.000,Variant 10,Purchasing Agent
281,Send invoice,Kiu Kan,2011/02/23 10:55:00.000,2011/02/23 10:55:00.000,Variant 10,Supplier
281,Release Supplier's Invoice,Pedro Alvares,2011/02/24 01:14:00.000,2011/02/24 01:20:00.000,Variant 10,Financial Manager
281,Authorize Supplier's Invoice payment,Pedro Alvares,2011/02/24 01:20:00.000,2011/02/24 01:20:00.000,Variant 10,Financial Manager
281,Pay invoice,Pedro Alvares,2011/02/24 02:04:00.000,2011/02/24 02:09:00.000,Variant 10,Financial Manager
281,End,End,2011/02/24 02:09:00.000,2011/02/24 02:09:00.000,Variant 10,End
1749,Create Purchase Requisition,Nico Ojenbeer,2011/09/11 03:06:00.000,2011/09/11 03:32:00.000,Variant 4,Requester
1749,Analyze Purchase Requisition,Heinz Gutschmidt,2011/09/12 03:55:00.000,2011/09/12 04:03:00.000,Variant 4,Requester Manager
1749,Create Request for Quotation Requester Manager,Francis Odell,2011/09/12 04:09:00.000,2011/09/12 04:11:00.000,Variant 4,Requester Manager
1749,Analyze Request for Quotation,Francois de Perrier,2011/09/24 03:29:00.000,2011/09/24 04:06:00.000,Variant 4,Purchasing Agent
1749,End,End,2011/09/24 04:06:00.000,2011/09/24 04:06:00.000,Variant 4,End
770,Create Purchase Requisition,Anne Olwada,2011/04/22 11:27:00.000,2011/04/22 12:10:00.000,Variant 4,Requester
770,Analyze Purchase Requisition,Heinz Gutschmidt,2011/04/23 02:11:00.000,2011/04/23 02:18:00.000,Variant 4,Requester Manager
770,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2011/04/23 02:26:00.000,2011/04/23 02:29:00.000,Variant 4,Requester Manager
770,Analyze Request for Quotation,Karel de Groot,2011/04/26 18:53:00.000,2011/04/26 19:06:00.000,Variant 4,Purchasing Agent
770,End,End,2011/04/26 19:06:00.000,2011/04/26 19:06:00.000,Variant 4,End
1242,Create Purchase Requisition,Penn Osterwalder,2011/06/28 10:16:00.000,2011/06/28 10:39:00.000,Variant 3,Requester
1242,Analyze Purchase Requisition,Heinz Gutschmidt,2011/06/29 03:18:00.000,2011/06/29 03:23:00.000,Variant 3,Requester Manager
1242,End,End,2011/06/29 03:23:00.000,2011/06/29 03:23:00.000,Variant 3,End
279,Create Purchase Requisition,Esmana Liubiata,2011/02/07 07:01:00.000,2011/02/07 07:56:00.000,Variant 2,Requester
279,Create Request for Quotation Requester,Esmana Liubiata,2011/02/07 15:21:00.000,2011/02/07 15:28:00.000,Variant 2,Requester
279,Analyze Request for Quotation,Karel de Groot,2011/02/09 07:22:00.000,2011/02/09 07:54:00.000,Variant 2,Purchasing Agent
279,Send Request for Quotation to Supplier,Magdalena Predutta,2011/02/09 21:19:00.000,2011/02/09 21:44:00.000,Variant 2,Purchasing Agent
279,Create Quotation comparison Map,Karel de Groot,2011/02/10 01:17:00.000,2011/02/10 05:07:00.000,Variant 2,Purchasing Agent
279,Analyze Quotation comparison Map,Nico Ojenbeer,2011/02/10 12:15:00.000,2011/02/10 12:24:00.000,Variant 2,Requester
279,Choose best option,Elvira Lores,2011/02/10 12:24:00.000,2011/02/10 12:24:00.000,Variant 2,Requester
279,Settle conditions with supplier,Francois de Perrier,2011/02/10 16:12:00.000,2011/02/11 02:43:00.000,Variant 2,Purchasing Agent
279,Create Purchase Order,Karel de Groot,2011/02/11 10:01:00.000,2011/02/11 10:12:00.000,Variant 2,Purchasing Agent
279,Confirm Purchase Order,Karen Clarens,2011/02/11 19:20:00.000,2011/02/11 19:42:00.000,Variant 2,Supplier
279,Deliver Goods Services,Kiu Kan,2011/02/12 10:52:00.000,2011/02/13 07:53:00.000,Variant 2,Supplier
279,Release Purchase Order,Anne Olwada,2011/02/13 15:07:00.000,2011/02/13 15:08:00.000,Variant 2,Requester
279,Approve Purchase Order for payment,Karel de Groot,2011/02/14 05:50:00.000,2011/02/14 05:51:00.000,Variant 2,Purchasing Agent
279,Send invoice,Karen Clarens,2011/02/15 00:36:00.000,2011/02/15 00:36:00.000,Variant 2,Supplier
279,Release Supplier's Invoice,Pedro Alvares,2011/02/15 14:56:00.000,2011/02/15 15:00:00.000,Variant 2,Financial Manager
279,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/15 15:00:00.000,2011/02/15 15:00:00.000,Variant 2,Financial Manager
279,Pay invoice,Pedro Alvares,2011/02/15 15:13:00.000,2011/02/15 15:24:00.000,Variant 2,Financial Manager
279,End,End,2011/02/15 15:24:00.000,2011/02/15 15:24:00.000,Variant 2,End
278,Create Purchase Requisition,Elvira Lores,2011/02/07 05:53:00.000,2011/02/07 06:34:00.000,Variant 6,Requester
278,Analyze Purchase Requisition,Maris Freeman,2011/02/08 05:38:00.000,2011/02/08 05:45:00.000,Variant 6,Requester Manager
278,Create Request for Quotation Requester Manager,Francis Odell,2011/02/08 05:51:00.000,2011/02/08 05:54:00.000,Variant 6,Requester Manager
278,Analyze Request for Quotation,Francois de Perrier,2011/02/09 14:11:00.000,2011/02/09 14:47:00.000,Variant 6,Purchasing Agent
278,Amend Request for Quotation Requester,Fjodor Kowalski,2011/02/09 15:35:00.000,2011/02/09 15:46:00.000,Variant 6,Requester Manager
278,Analyze Request for Quotation,Magdalena Predutta,2011/02/09 19:53:00.000,2011/02/09 20:12:00.000,Variant 6,Purchasing Agent
278,Send Request for Quotation to Supplier,Karel de Groot,2011/02/10 00:48:00.000,2011/02/10 01:17:00.000,Variant 6,Purchasing Agent
278,Create Quotation comparison Map,Magdalena Predutta,2011/02/10 05:22:00.000,2011/02/10 08:41:00.000,Variant 6,Purchasing Agent
278,Analyze Quotation comparison Map,Nico Ojenbeer,2011/02/10 15:36:00.000,2011/02/10 15:52:00.000,Variant 6,Requester
278,Choose best option,Penn Osterwalder,2011/02/10 15:52:00.000,2011/02/10 15:52:00.000,Variant 6,Requester
278,Settle conditions with supplier,Karel de Groot,2011/02/10 23:51:00.000,2011/02/11 07:25:00.000,Variant 6,Purchasing Agent
278,Create Purchase Order,Karel de Groot,2011/02/11 08:08:00.000,2011/02/11 08:16:00.000,Variant 6,Purchasing Agent
278,Confirm Purchase Order,Esmeralda Clay,2011/02/11 13:04:00.000,2011/02/11 13:32:00.000,Variant 6,Supplier
278,Deliver Goods Services,Kiu Kan,2011/02/12 00:47:00.000,2011/02/12 10:52:00.000,Variant 6,Supplier
278,Release Purchase Order,Esmana Liubiata,2011/02/12 18:37:00.000,2011/02/12 18:38:00.000,Variant 6,Requester
278,Approve Purchase Order for payment,Magdalena Predutta,2011/02/13 09:05:00.000,2011/02/13 09:06:00.000,Variant 6,Purchasing Agent
278,Send invoice,Karen Clarens,2011/02/13 23:42:00.000,2011/02/13 23:42:00.000,Variant 6,Supplier
278,Release Supplier's Invoice,Pedro Alvares,2011/02/14 14:01:00.000,2011/02/14 14:06:00.000,Variant 6,Financial Manager
278,Authorize Supplier's Invoice payment,Pedro Alvares,2011/02/14 14:06:00.000,2011/02/14 14:06:00.000,Variant 6,Financial Manager
278,Pay invoice,Karalda Nimwada,2011/02/14 14:34:00.000,2011/02/14 14:40:00.000,Variant 6,Financial Manager
278,End,End,2011/02/14 14:40:00.000,2011/02/14 14:40:00.000,Variant 6,End
275,Create Purchase Requisition,Immanuel Karagianni,2011/02/06 21:02:00.000,2011/02/06 21:55:00.000,Variant 8,Requester
275,Create Request for Quotation Requester,Miu Hanwan,2011/02/07 01:54:00.000,2011/02/07 02:04:00.000,Variant 8,Requester
275,Analyze Request for Quotation,Magdalena Predutta,2011/02/08 23:24:00.000,2011/02/08 23:50:00.000,Variant 8,Purchasing Agent
275,Amend Request for Quotation Requester,Tesca Lobes,2011/02/09 00:38:00.000,2011/02/09 00:45:00.000,Variant 8,Requester Manager
275,Analyze Request for Quotation,Magdalena Predutta,2011/02/10 05:09:00.000,2011/02/10 05:22:00.000,Variant 8,Purchasing Agent
275,Send Request for Quotation to Supplier,Karel de Groot,2011/02/11 20:20:00.000,2011/02/11 20:29:00.000,Variant 8,Purchasing Agent
275,Create Quotation comparison Map,Magdalena Predutta,2011/02/12 04:06:00.000,2011/02/12 09:19:00.000,Variant 8,Purchasing Agent
275,Analyze Quotation comparison Map,Fjodor Kowalski,2011/02/12 15:45:00.000,2011/02/12 16:00:00.000,Variant 8,Requester
275,Choose best option,Kim Passa,2011/02/12 16:00:00.000,2011/02/12 16:00:00.000,Variant 8,Requester
275,Settle conditions with supplier,Karel de Groot,2011/02/12 19:39:00.000,2011/02/13 09:28:00.000,Variant 8,Purchasing Agent
275,Create Purchase Order,Francois de Perrier,2011/02/13 11:39:00.000,2011/02/13 11:48:00.000,Variant 8,Purchasing Agent
275,Confirm Purchase Order,Karen Clarens,2011/02/13 23:42:00.000,2011/02/14 00:14:00.000,Variant 8,Supplier
275,Deliver Goods Services,Carmen Finacse,2011/02/18 00:40:00.000,2011/02/20 01:44:00.000,Variant 8,Supplier
275,Release Purchase Order,Christian Francois,2011/02/20 09:33:00.000,2011/02/20 09:34:00.000,Variant 8,Requester
275,Approve Purchase Order for payment,Magdalena Predutta,2011/02/20 22:59:00.000,2011/02/20 23:00:00.000,Variant 8,Purchasing Agent
275,Send invoice,Karen Clarens,2011/02/22 00:59:00.000,2011/02/22 00:59:00.000,Variant 8,Supplier
275,Release Supplier's Invoice,Pedro Alvares,2011/02/22 15:29:00.000,2011/02/22 15:31:00.000,Variant 8,Financial Manager
275,Authorize Supplier's Invoice payment,Pedro Alvares,2011/02/22 15:31:00.000,2011/02/22 15:31:00.000,Variant 8,Financial Manager
275,Pay invoice,Pedro Alvares,2011/02/22 16:09:00.000,2011/02/22 16:18:00.000,Variant 8,Financial Manager
275,End,End,2011/02/22 16:18:00.000,2011/02/22 16:18:00.000,Variant 8,End
273,Create Purchase Requisition,Miu Hanwan,2011/02/06 18:23:00.000,2011/02/06 18:53:00.000,Variant 6,Requester
273,Analyze Purchase Requisition,Maris Freeman,2011/02/07 08:21:00.000,2011/02/07 08:30:00.000,Variant 6,Requester Manager
273,Create Request for Quotation Requester Manager,Maris Freeman,2011/02/07 08:34:00.000,2011/02/07 08:37:00.000,Variant 6,Requester Manager
273,Analyze Request for Quotation,Karel de Groot,2011/02/07 19:05:00.000,2011/02/07 19:21:00.000,Variant 6,Purchasing Agent
273,Amend Request for Quotation Requester,Anna Kaufmann,2011/02/07 20:09:00.000,2011/02/07 20:19:00.000,Variant 6,Requester Manager
273,Analyze Request for Quotation,Magdalena Predutta,2011/02/09 12:34:00.000,2011/02/09 12:53:00.000,Variant 6,Purchasing Agent
273,Send Request for Quotation to Supplier,Francois de Perrier,2011/02/09 19:38:00.000,2011/02/09 19:57:00.000,Variant 6,Purchasing Agent
273,Create Quotation comparison Map,Karel de Groot,2011/02/10 00:07:00.000,2011/02/10 00:48:00.000,Variant 6,Purchasing Agent
273,Analyze Quotation comparison Map,Clement Duchot,2011/02/10 07:40:00.000,2011/02/10 07:54:00.000,Variant 6,Requester
273,Choose best option,Fjodor Kowalski,2011/02/10 07:54:00.000,2011/02/10 07:54:00.000,Variant 6,Requester
273,Settle conditions with supplier,Francois de Perrier,2011/02/11 13:23:00.000,2011/02/11 18:54:00.000,Variant 6,Purchasing Agent
273,Create Purchase Order,Karel de Groot,2011/02/11 23:15:00.000,2011/02/11 23:25:00.000,Variant 6,Purchasing Agent
273,Confirm Purchase Order,Kiu Kan,2011/02/13 08:25:00.000,2011/02/13 08:56:00.000,Variant 6,Supplier
273,Deliver Goods Services,Esmeralda Clay,2011/02/14 00:30:00.000,2011/02/15 03:08:00.000,Variant 6,Supplier
273,Release Purchase Order,Elvira Lores,2011/02/15 11:10:00.000,2011/02/15 11:11:00.000,Variant 6,Requester
273,Approve Purchase Order for payment,Karel de Groot,2011/02/15 20:37:00.000,2011/02/15 20:38:00.000,Variant 6,Purchasing Agent
273,Send invoice,Carmen Finacse,2011/02/17 05:59:00.000,2011/02/17 05:59:00.000,Variant 6,Supplier
273,Release Supplier's Invoice,Pedro Alvares,2011/02/17 20:24:00.000,2011/02/17 20:28:00.000,Variant 6,Financial Manager
273,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/02/17 20:28:00.000,2011/02/17 20:28:00.000,Variant 6,Financial Manager
273,Pay invoice,Pedro Alvares,2011/02/17 21:30:00.000,2011/02/17 21:35:00.000,Variant 6,Financial Manager
